tb_latitude,tb_longitude,victim_role,point,collision_datetime,accident_year,number_killed,number_injured,primary_rd,secondary_rd
37.78457278027102,-122.46990785753565,Pedestrian,POINT (-122.469907858 37.78457278),11/10/2022 07:20:00 PM,2022,0.0,1,11TH AVE,CALIFORNIA ST
37.7986968606874,-122.4078694970402,Pedestrian,POINT (-122.407869497 37.798696861),10/05/2022 04:14:00 PM,2022,0.0,1,COLUMBUS AVE,VALLEJO ST
37.77157867659851,-122.4112779369935,Pedestrian,POINT (-122.411277937 37.771578677),11/29/2022 06:12:00 PM,2022,0.0,1,10TH ST,HARRISON ST
37.78026013274349,-122.4185985094664,Pedestrian,POINT (-122.418598509 37.780260133),12/29/2022 04:54:00 PM,2022,0.0,1,POLK ST,MCALLISTER ST
37.73142809677592,-122.4089144488197,Pedestrian,POINT (-122.408914449 37.731428097),12/11/2022 07:18:00 PM,2022,0.0,1,SILVER AVE,MERRILL ST
37.782567842283534,-122.47244016583288,Pedestrian,POINT (-122.472440166 37.782567842),01/09/2022 06:20:00 PM,2022,0.0,1,PARK PRESIDIO BLVD,CLEMENT ST
37.72458770602608,-122.4348703796222,Pedestrian,POINT (-122.43487038 37.724587706),11/15/2022 03:09:00 PM,2022,0.0,1,MISSION ST,NORTON ST
37.73758696646187,-122.4465889878435,Pedestrian,POINT (-122.446588988 37.737586966),10/01/2022 05:58:00 PM,2022,0.0,1,TERESITA BLVD,BELLA VISTA WAY
37.71222915137773,-122.43231516311904,Pedestrian,POINT (-122.432315163 37.712229151),12/05/2022 11:08:00 PM,2022,0.0,1,SOUTH HILL BLVD,PRAGUE ST
37.787453844211456,-122.41499542345564,Pedestrian,POINT (-122.414995423 37.787453844),11/24/2022 10:42:00 PM,2022,0.0,1,LEAVENWORTH ST,POST ST
37.716459546228414,-122.44101956154104,Pedestrian,POINT (-122.441019562 37.716459546),11/30/2022 06:45:00 AM,2022,0.0,1,GENEVA AVE,MISSION ST
37.78219072123814,-122.40716438332254,Pedestrian,POINT (-122.407164383 37.782190721),10/09/2022 11:16:00 PM,2022,0.0,1,MISSION ST,MINT ST
37.731530646897674,-122.45341134298177,Pedestrian,POINT (-122.453411343 37.731530647),12/06/2022 05:04:00 PM,2022,0.0,1,MONTEREY BLVD,RIDGEWOOD AVE
37.714266408548006,-122.46797540696242,Pedestrian,POINT (-122.467975407 37.714266409),12/20/2022 08:50:00 AM,2022,0.0,1,RANDOLPH ST,VERNON ST
37.783502075400456,-122.41587978741364,Pedestrian,POINT (-122.415879787 37.783502075),10/04/2022 04:28:00 PM,2022,0.0,1,HYDE ST,EDDY ST
37.72044263188429,-122.47522547618246,Pedestrian,POINT (-122.475225476 37.720442632),11/17/2022 07:33:00 PM,2022,0.0,1,19TH AVE,CRESPI DR
37.72417860276464,-122.45234301743028,Pedestrian,POINT (-122.452343017 37.724178603),10/24/2022 06:53:00 PM,2022,0.0,1,FRIDA KAHLO WAY,GENEVA AVE
37.71191455620509,-122.4160002798308,Pedestrian,POINT (-122.41600028 37.711914556),11/19/2022 06:06:00 PM,2022,0.0,1,SUNNYDALE AVE,HAHN ST
37.733310826799176,-122.4329741160075,Pedestrian,POINT (-122.432974116 37.733310827),12/29/2022 07:45:00 PM,2022,0.0,1,BOSWORTH ST,I-280 S ON RAMP
37.783310889892704,-122.4175287731682,Pedestrian,POINT (-122.417528773 37.78331089),12/08/2022 02:16:00 PM,2022,0.0,1,LARKIN ST,EDDY ST
37.74677513993681,-122.41912130111398,Pedestrian,POINT (-122.419121301 37.74677514),12/17/2022 08:58:00 AM,2022,0.0,1,MISSION ST,PRECITA AVE
37.72903876349615,-122.4183813076105,Pedestrian,POINT (-122.418381308 37.729038763),01/18/2022 06:55:00 PM,2022,0.0,1,SILVER AVE,YALE ST
37.77708933307353,-122.39498148084664,Pedestrian,POINT (-122.394981481 37.777089333),10/05/2022 11:50:00 AM,2022,0.0,1,04TH ST,TOWNSEND ST
37.78428519034977,-122.40981454649956,Pedestrian,POINT (-122.409814546 37.78428519),12/24/2022 03:34:00 PM,2022,0.0,1,EDDY ST,MASON ST
37.76959116058696,-122.41557701522848,Pedestrian,POINT (-122.415577015 37.769591161),12/11/2022 11:08:00 AM,2022,0.0,1,FOLSOM ST,13TH ST
37.76262764252842,-122.46084296429176,Pedestrian,POINT (-122.460842964 37.762627643),12/13/2022 07:02:00 PM,2022,0.0,1,04TH AVE,PARNASSUS AVE
37.78065582775445,-122.47231225588575,Pedestrian,POINT (-122.472312256 37.780655828),11/08/2022 06:27:00 AM,2022,0.0,1,PARK PRESIDIO BLVD,GEARY BLVD
37.776230520300615,-122.414711003362,Pedestrian,POINT (-122.414711003 37.77623052),10/05/2022 12:05:00 PM,2022,0.0,1,MISSION ST,09TH ST
37.78142035242757,-122.41714011187028,Pedestrian,POINT (-122.417140112 37.781420352),12/31/2022 04:49:00 AM,2022,0.0,1,LARKIN ST,GOLDEN GATE AVE
37.79067278398711,-122.41226618711228,Pedestrian,POINT (-122.412266187 37.790672784),12/03/2022 10:38:00 PM,2022,0.0,1,PINE ST,TAYLOR ST
37.8004450613127,-122.40918981838692,Pedestrian,POINT (-122.409189818 37.800445061),11/08/2022 04:00:00 PM,2022,0.0,1,UNION ST,STOCKTON ST
37.73367501753342,-122.42639116548574,Pedestrian,POINT (-122.426391165 37.733675018),10/16/2022 12:28:00 AM,2022,0.0,1,MISSION ST,MURRAY ST
37.78888461751708,-122.43383529028588,Pedestrian,POINT (-122.43383529 37.788884618),10/22/2022 08:15:00 PM,2022,0.0,1,FILLMORE ST,CALIFORNIA ST
37.78111099580658,-122.46213927816254,Pedestrian,POINT (-122.462139278 37.781110996),11/22/2022 11:49:00 AM,2022,0.0,1,04TH AVE,GEARY BLVD
37.802489737139574,-122.42308780686112,Pedestrian,POINT (-122.423087807 37.802489737),12/28/2022 11:10:00 AM,2022,0.0,1,POLK ST,CHESTNUT ST
37.785030284792946,-122.40046848492514,Pedestrian,POINT (-122.400468485 37.785030285),10/27/2022 03:15:00 PM,2022,0.0,1,03RD ST,HOWARD ST
37.779211685501906,-122.41093657359222,Pedestrian,POINT (-122.410936574 37.779211686),12/30/2022 10:30:00 PM,2022,0.0,1,MISSION ST,07TH ST
37.761112014125835,-122.42152200412572,Pedestrian,POINT (-122.421522004 37.761112014),11/30/2022 12:04:00 AM,2022,0.0,2,VALENCIA ST,18TH ST
37.76437351000394,-122.43088215350984,Pedestrian,POINT (-122.430882154 37.76437351),12/11/2022 05:30:00 PM,2022,0.0,1,SANCHEZ ST,16TH ST
37.77408497489369,-122.42240711653945,Pedestrian,POINT (-122.422407117 37.774084975),12/31/2022 06:18:00 PM,2022,0.0,1,PAGE ST,GOUGH ST
37.796492761674635,-122.41007597048208,Pedestrian,POINT (-122.41007597 37.796492762),12/21/2022 02:19:00 PM,2022,0.0,1,POWELL ST,PACIFIC AVE
37.782371644269226,-122.41228199298804,Pedestrian,POINT (-122.412281993 37.782371644),10/22/2022 02:04:00 PM,2022,0.0,1,JONES ST,GOLDEN GATE AVE
37.72569214648683,-122.47510883173946,Pedestrian,POINT (-122.475108832 37.725692146),10/22/2022 12:40:00 PM,2022,1.0,0,BUCKINGHAM WAY,19TH AVE
37.783310889892704,-122.4175287731682,Pedestrian,POINT (-122.417528773 37.78331089),12/25/2022 08:08:00 PM,2022,1.0,0,LARKIN ST,EDDY ST
37.767678492452575,-122.38618592879082,Pedestrian,POINT (-122.386185929 37.767678492),10/21/2022 08:20:00 PM,2022,0.0,1,TERRY A FRANCOIS BLVD,16TH ST
37.780380311736685,-122.47687817371224,Pedestrian,POINT (-122.476878174 37.780380312),11/06/2022 10:47:00 PM,2022,0.0,1,GEARY BLVD,18TH AVE
37.76640928566361,-122.428845443676,Pedestrian,POINT (-122.428845444 37.766409286),10/14/2022 06:48:00 PM,2022,0.0,1,CHURCH ST,15TH ST
37.76921158495305,-122.4698274782256,Pedestrian,POINT (-122.469827478 37.769211585),05/21/2022 06:03:00 PM,2022,0.0,2,MARTIN LUTHER KING JR DR,HAGIWARA TEA GARDEN DR
37.78764184804554,-122.4034308008471,Pedestrian,POINT (-122.403430801 37.787641848),10/26/2022 01:42:00 PM,2022,0.0,2,03RD ST,MARKET ST
37.78764184804554,-122.4034308008471,Pedestrian,POINT (-122.403430801 37.787641848),02/19/2022 08:40:00 AM,2022,0.0,1,GEARY ST,KEARNY ST
37.782257364761946,-122.45780293902142,Pedestrian,POINT (-122.457802939 37.782257365),10/26/2022 05:14:00 PM,2022,0.0,1,PALM AVE,GEARY BLVD
37.74815102583504,-122.41823066204763,Pedestrian,POINT (-122.418230662 37.748151026),12/09/2022 06:30:00 AM,2022,0.0,1,MISSION ST,CESAR CHAVEZ ST
37.75136690323259,-122.40618656444086,Pedestrian,POINT (-122.406186564 37.751366903),11/01/2022 11:02:00 AM,2022,0.0,3,POTRERO AVE,25TH ST
37.77500729294834,-122.41004314927856,Pedestrian,POINT (-122.410043149 37.775007293),10/31/2022 08:33:00 PM,2022,0.0,1,FOLSOM ST,08TH ST
37.7883879307679,-122.41518526891622,Pedestrian,POINT (-122.415185269 37.788387931),02/17/2022 08:52:00 PM,2022,0.0,1,SUTTER ST,LEAVENWORTH ST
37.76506385339189,-122.41946173845449,Pedestrian,POINT (-122.419461738 37.765063853),10/14/2022 10:17:00 PM,2022,0.0,1,16TH ST,MISSION ST
37.754145768071965,-122.47861569470854,Pedestrian,POINT (-122.478615695 37.754145768),12/16/2022 06:05:00 PM,2022,0.0,1,NORIEGA ST,21ST AVE
37.7843514337363,-122.40929210951452,Pedestrian,POINT (-122.40929211 37.784351434),11/30/2022 10:47:00 PM,2022,0.0,1,EDDY ST,MASON ST
37.77595322915747,-122.40884574926004,Pedestrian,POINT (-122.408845749 37.775953229),12/18/2022 02:12:00 AM,2022,0.0,4,FOLSOM ST,HALLAM ST
37.799000050812175,-122.44264789723242,Pedestrian,POINT (-122.442647897 37.799000051),10/31/2022 11:36:00 PM,2022,0.0,1,LOMBARD ST,DIVISADERO ST
37.72699069964457,-122.4749003444401,Pedestrian,POINT (-122.474900344 37.7269907),12/01/2022 06:58:00 AM,2022,0.0,1,19TH AVE,WINSTON DR
37.802557282321416,-122.43800020080197,Pedestrian,POINT (-122.438000201 37.802557282),12/31/2022 06:15:00 PM,2022,0.0,1,ALHAMBRA ST,MALLORCA WAY
37.729303493609926,-122.43397447361968,Pedestrian,POINT (-122.433974474 37.729303494),01/25/2022 11:56:00 PM,2022,0.0,1,TINGLEY ST,ALEMANY BLVD
37.76921158495305,-122.4698274782256,Pedestrian,POINT (-122.469827478 37.769211585),05/21/2022 06:03:00 PM,2022,0.0,2,MARTIN LUTHER KING JR DR,HAGIWARA TEA GARDEN DR
37.7839914875734,-122.40806654609104,Pedestrian,POINT (-122.408066546 37.783991488),11/17/2022 01:03:00 AM,2022,0.0,1,MARKET ST,05TH ST
37.724693834990106,-122.46010847199676,Pedestrian,POINT (-122.460108472 37.724693835),12/04/2023 02:15:00 PM,2023,0.0,1,OCEAN AVE,FAXON AVE
37.790676243849745,-122.41223884125216,Pedestrian,POINT (-122.412238841 37.790676244),12/30/2023 09:48:00 PM,2023,0.0,1,PINE ST,TAYLOR ST
37.78574398866823,-122.4058310124795,Pedestrian,POINT (-122.405831012 37.785743989),07/08/2023 10:55:00 AM,2023,1.0,1,MARKET ST,04TH ST
37.781398133583664,-122.40924544206932,Pedestrian,POINT (-122.409245442 37.781398134),03/15/2023 05:21:00 PM,2023,0.0,1,JESSIE ST,06TH ST
37.77208039423675,-122.44571666531216,Pedestrian,POINT (-122.445716665 37.772080394),09/28/2023 08:05:00 PM,2023,0.0,0,MASONIC AVE,OAK ST
37.78092685546275,-122.41367636064868,Pedestrian,POINT (-122.413676361 37.780926855),12/08/2023 02:49:00 AM,2023,0.0,3,LEAVENWORTH ST,MCALLISTER ST
37.775801592290634,-122.44647082973928,Pedestrian,POINT (-122.44647083 37.775801592),06/17/2023 09:16:00 PM,2023,0.0,1,MASONIC AVE,FULTON ST
37.71257783498703,-122.40523529436902,Pedestrian,POINT (-122.405235294 37.712577835),08/29/2023 01:10:00 PM,2023,0.0,1,RAYMOND AVE,ALPHA ST
,,Pedestrian,,06/19/2023 02:03:00 PM,2023,0.0,1,FOLSOM ST,14TH ST
37.745446056531335,-122.50745004470376,Pedestrian,POINT (-122.507450045 37.745446057),07/29/2023 11:20:00 AM,2023,0.0,2,GREAT HWY,RIVERA ST
37.77416693392018,-122.45948611834392,Pedestrian,POINT (-122.459486118 37.774166934),08/26/2023 03:56:00 PM,2023,0.0,1,FULTON ST,02ND AVE
37.714012922696526,-122.44852250425288,Pedestrian,POINT (-122.448522504 37.714012923),07/11/2023 04:30:00 AM,2023,0.0,1,ALEMANY BLVD,NAGLEE AVE
37.80566335732573,-122.41793184438984,Pedestrian,POINT (-122.417931844 37.805663357),06/08/2023 11:27:00 PM,2023,0.0,1,COLUMBUS AVE,NORTH POINT ST
37.78775665239162,-122.42011607569668,Pedestrian,POINT (-122.420116076 37.787756652),06/27/2023 11:24:00 AM,2023,0.0,1,SUTTER ST,POLK ST
37.80494202033434,-122.43201315953088,Pedestrian,POINT (-122.43201316 37.80494202),07/30/2023 12:35:00 PM,2023,0.0,1,LAGUNA ST,MARINA BLVD
37.760235355570295,-122.419206042788,Pedestrian,POINT (-122.419206043 37.760235356),09/10/2023 01:45:00 AM,2023,0.0,4,MISSION ST,19TH ST
37.769546204063765,-122.41480205848116,Pedestrian,POINT (-122.414802058 37.769546204),12/11/2023 02:50:00 PM,2023,1.0,1,13TH ST,TRAINOR ST
37.783336377616216,-122.41732384758458,Pedestrian,POINT (-122.417323848 37.783336378),01/06/2023 07:43:00 PM,2023,0.0,1,EDDY ST,LARKIN ST
37.79709205402181,-122.39833314817233,Pedestrian,POINT (-122.398333148 37.797092054),06/26/2023 03:53:00 PM,2023,0.0,1,JACKSON ST,DAVIS ST
37.72494970149613,-122.46121054771952,Pedestrian,POINT (-122.461210548 37.724949701),01/04/2023 05:53:00 PM,2023,0.0,1,OCEAN AVE,DORADO TER
37.78879619593789,-122.40083695306647,Pedestrian,POINT (-122.400836953 37.788796196),05/26/2023 11:15:00 PM,2023,0.0,1,STEVENSON ST,02ND ST
37.73470059775211,-122.41306863329096,Pedestrian,POINT (-122.413068633 37.734700598),05/26/2023 12:48:00 PM,2023,0.0,1,BANKS ST,CRESCENT AVE
37.78252456135849,-122.39742229137032,Pedestrian,POINT (-122.397422291 37.782524561),06/11/2023 02:32:00 AM,2023,0.0,1,HARRISON ST,03RD ST
37.78298604727448,-122.42758432491408,Pedestrian,POINT (-122.427584325 37.782986047),11/16/2023 04:59:00 PM,2023,0.0,1,LAGUNA ST,ELLIS ST
37.80241701738749,-122.43150600697984,Pedestrian,POINT (-122.431506007 37.802417017),05/24/2023 04:36:00 PM,2023,1.0,0,LAGUNA ST,FRANCISCO ST
37.779261850010215,-122.39008613058304,Pedestrian,POINT (-122.390086131 37.77926185),02/18/2023 03:57:00 PM,2023,0.0,1,KING ST,02ND ST
37.79351719375575,-122.42633525434248,Pedestrian,POINT (-122.426335254 37.793517194),02/12/2023 02:16:00 PM,2023,0.0,1,GOUGH ST,JACKSON ST
37.74449279284308,-122.48546622281071,Pedestrian,POINT (-122.485466223 37.744492793),11/08/2023 05:54:00 PM,2023,0.0,1,SANTIAGO ST,28TH AVE
37.74459289550441,-122.45336483989443,Pedestrian,POINT (-122.45336484 37.744592896),10/03/2023 06:43:00 PM,2023,0.0,1,PORTOLA DR,FOWLER AVE
37.78196076635332,-122.42063825020166,Pedestrian,POINT (-122.42063825 37.781960766),09/28/2023 02:12:00 PM,2023,0.0,1,TURK ST,VAN NESS AVE
37.77562608845868,-122.43282972799526,Pedestrian,POINT (-122.432829728 37.775626088),10/16/2023 06:30:00 PM,2023,0.0,1,HAYES ST,STEINER ST
37.78358935807148,-122.415301362823,Pedestrian,POINT (-122.415301363 37.783589358),10/24/2023 08:36:00 PM,2023,0.0,1,EDDY ST,HYDE ST
37.79204251440662,-122.40917136070276,Pedestrian,POINT (-122.409171361 37.792042514),01/15/2023 05:59:00 PM,2023,0.0,1,CALIFORNIA ST,POWELL ST
37.78776549522886,-122.40504139840486,Pedestrian,POINT (-122.405041398 37.787765495),10/28/2023 05:59:00 PM,2023,0.0,1,GEARY ST,GRANT AVE
37.781398133583664,-122.40924544206932,Pedestrian,POINT (-122.409245442 37.781398134),09/13/2023 03:58:00 AM,2023,0.0,1,06TH ST,JESSIE ST
37.76518313471027,-122.41748659457066,Pedestrian,POINT (-122.417486595 37.765183135),12/26/2023 01:05:00 PM,2023,0.0,1,16TH ST,SOUTH VAN NESS AVE
37.78003795274401,-122.48580757633049,Pedestrian,POINT (-122.485807576 37.780037953),10/11/2023 09:00:00 AM,2023,0.0,1,GEARY BLVD,26TH AVE
37.732488899650434,-122.38665798991632,Pedestrian,POINT (-122.38665799 37.7324889),09/18/2023 08:04:00 PM,2023,0.0,1,OAKDALE AVE,KEITH ST
37.77633297639192,-122.39403506437232,Pedestrian,POINT (-122.394035064 37.776332976),02/17/2023 01:47:00 PM,2023,0.0,1,KING ST,04TH ST
37.78807018839724,-122.42523650066394,Pedestrian,POINT (-122.425236501 37.788070188),04/26/2023 08:42:00 PM,2023,0.0,1,BUSH ST,GOUGH ST
37.77159124856536,-122.41368514866024,Pedestrian,POINT (-122.413685149 37.771591249),05/27/2023 02:31:00 AM,2023,0.0,1,11TH ST,FOLSOM ST
37.78412849264047,-122.47958175133968,Pedestrian,POINT (-122.479581751 37.784128493),08/29/2023 08:20:00 AM,2023,0.0,1,CALIFORNIA ST,20TH AVE
37.73778405459698,-122.39594482607252,Pedestrian,POINT (-122.395944826 37.737784055),10/18/2023 09:00:00 PM,2023,0.0,1,OAKDALE AVE,QUINT ST
37.77256276499774,-122.48433243013233,Pedestrian,POINT (-122.48433243 37.772562765),04/01/2023 08:47:00 PM,2023,0.0,2,FULTON ST,25TH AVE
37.78289098128084,-122.46549239087749,Pedestrian,POINT (-122.465492391 37.782890981),03/17/2023 04:06:00 PM,2023,0.0,1,07TH AVE,CLEMENT ST
37.76346741414786,-122.4792665196403,Pedestrian,POINT (-122.47926652 37.763467414),02/27/2023 09:48:00 AM,2023,0.0,1,IRVING ST,21ST AVE
37.78932333340028,-122.415344587373,Pedestrian,POINT (-122.415344587 37.789323333),11/04/2023 02:36:00 AM,2023,0.0,1,BUSH ST,LEAVENWORTH ST
37.766267922380166,-122.42653846403952,Pedestrian,POINT (-122.426538464 37.766267922),11/30/2023 07:04:00 PM,2023,0.0,1,DOLORES ST,15TH ST
37.772202414270446,-122.4254046688732,Pedestrian,POINT (-122.425404669 37.772202414),12/15/2023 06:35:00 PM,2023,0.0,1,LAGUNA ST,WALLER ST
37.75401359563637,-122.44301301298806,Pedestrian,POINT (-122.443013013 37.754013596),01/01/2023 02:58:00 PM,2023,0.0,1,CORBETT AVE,DIXIE ALY
37.75302491250476,-122.43202355380816,Pedestrian,POINT (-122.432023554 37.753024913),12/19/2023 05:25:00 PM,2023,0.0,1,23RD ST,NOE ST
37.764170253987885,-122.4632745797694,Pedestrian,POINT (-122.46327458 37.764170254),09/29/2023 02:03:00 PM,2023,0.0,2,IRVING ST,06TH AVE
37.77292198138576,-122.43908860049848,Pedestrian,POINT (-122.4390886 37.772921981),08/23/2023 08:40:00 AM,2023,0.0,1,BRODERICK ST,OAK ST
37.76001342361818,-122.42287938424047,Pedestrian,POINT (-122.422879384 37.760013424),09/14/2023 03:51:00 PM,2023,0.0,1,19TH ST,LINDA ST
37.776250897872046,-122.39404088139229,Pedestrian,POINT (-122.394040881 37.776250898),02/07/2023 11:45:00 AM,2023,0.0,1,KING ST,04TH ST
37.78608164785044,-122.4182418834988,Pedestrian,POINT (-122.418241883 37.786081648),04/19/2023 03:04:00 PM,2023,0.0,1,GEARY ST,LARKIN ST
37.79368378529432,-122.41793575760262,Pedestrian,POINT (-122.417935758 37.793683785),08/12/2023 05:00:00 PM,2023,0.0,1,WASHINGTON ST,HYDE ST
37.73208457225462,-122.48974399570211,Pedestrian,POINT (-122.489743996 37.732084572),01/30/2023 09:20:00 AM,2023,0.0,2,OCEAN AVE,HAVENSIDE DR
37.77623052030064,-122.414711003362,Pedestrian,POINT (-122.414711003 37.77623052),04/22/2023 05:17:00 AM,2023,0.0,1,MISSION ST,09TH ST
37.78714914424225,-122.40987401662984,Pedestrian,POINT (-122.409874017 37.787149144),12/06/2023 08:00:00 AM,2023,0.0,1,GEARY ST,MASON ST
37.77622135585672,-122.41160611222804,Pedestrian,POINT (-122.411606112 37.776221356),11/23/2023 01:28:00 PM,2023,0.0,1,08TH ST,HOWARD ST
37.7823330235718,-122.41770120586348,Pedestrian,POINT (-122.417701206 37.782333024),12/24/2023 09:58:00 PM,2023,0.0,1,TURK ST,LARKIN ST
37.76583126593019,-122.40673597489734,Pedestrian,POINT (-122.406735975 37.765831266),11/16/2023 07:05:00 PM,2023,0.0,1,16TH ST,POTRERO AVE
37.798624701393074,-122.4077653154308,Pedestrian,POINT (-122.407765315 37.798624701),02/18/2023 05:42:00 PM,2023,0.0,0,COLUMBUS AVE,VALLEJO ST
37.799842952669394,-122.43604617281952,Pedestrian,POINT (-122.436046173 37.799842953),02/18/2023 11:56:00 PM,2023,0.0,1,LOMBARD ST,FILLMORE ST
37.76900126927893,-122.38629638093192,Pedestrian,POINT (-122.386296381 37.769001269),01/02/2023 06:10:00 PM,2023,0.0,1,TERRY A FRANCOIS BLVD,WARRIORS WAY
37.783450965092875,-122.42019618011356,Pedestrian,POINT (-122.42019618 37.783450965),03/30/2023 11:14:00 PM,2023,0.0,2,WILLOW ST,VAN NESS AVE
37.799665141188,-122.39821793093968,Pedestrian,POINT (-122.398217931 37.799665141),07/01/2023 01:00:00 PM,2023,0.0,1,THE EMBARCADERO,BROADWAY
37.73355034353192,-122.4341445363811,Pedestrian,POINT (-122.434144536 37.733550344),11/05/2023 06:23:00 PM,2023,0.0,1,BOSWORTH ST,DIAMOND ST
37.760235355570295,-122.419206042788,Pedestrian,POINT (-122.419206043 37.760235356),09/10/2023 01:45:00 AM,2023,0.0,4,MISSION ST,19TH ST
37.76630756813,-122.42150701481565,Pedestrian,POINT (-122.421507015 37.766307568),09/26/2023 10:30:00 AM,2023,0.0,1,CALEDONIA ST,15TH ST
37.72157500166042,-122.43714952407566,Pedestrian,POINT (-122.437149524 37.721575002),11/13/2023 04:35:00 PM,2023,0.0,2,MISSION ST,RUSSIA AVE
,,Pedestrian,,06/21/2023 05:11:00 PM,2023,0.0,5,22ND ST,VALENCIA  ST
37.720779946819945,-122.47606966976736,Pedestrian,POINT (-122.47606967 37.720779947),09/30/2023 12:43:00 PM,2023,0.0,1,HOLLOWAY AVE,VARELA AVE
37.76973469730985,-122.42458108893432,Pedestrian,POINT (-122.424581089 37.769734697),11/23/2023 11:30:00 PM,2023,0.0,1,DUBOCE AVE,GUERRERO ST
37.75257331012626,-122.41298481739504,Pedestrian,POINT (-122.412984817 37.75257331),08/24/2023 05:08:00 PM,2023,0.0,1,24TH ST,TREAT AVE
37.7226579566445,-122.39260969673124,Pedestrian,POINT (-122.392609697 37.722657957),03/15/2023 07:32:00 AM,2023,0.0,1,JENNINGS ST,EGBERT AVE
37.778165834836166,-122.4845952378708,Pedestrian,POINT (-122.484595238 37.778165835),11/29/2023 02:45:00 PM,2023,0.0,1,25TH AVE,ANZA ST
37.796417485700005,-122.403496709,Pedestrian,POINT (-122.403496709 37.796417486),04/23/2019 10:40:00 AM,2019,0.0,1,MONTGOMERY ST,JACKSON ST
37.739723499459366,-122.46699101433336,Pedestrian,POINT (-122.466991014 37.739723499),11/14/2023 06:44:00 PM,2023,0.0,1,WEST PORTAL AVE,VICENTE ST
37.79692643057923,-122.39950749957356,Pedestrian,POINT (-122.3995075 37.796926431),01/29/2023 07:26:00 PM,2023,0.0,1,JACKSON ST,FRONT ST
37.76591268035188,-122.46646972524596,Pedestrian,POINT (-122.466469725 37.76591268),10/26/2023 02:03:00 PM,2023,0.0,1,LINCOLN WAY,09TH AVE
37.765783298781656,-122.4075342296065,Pedestrian,POINT (-122.40753423 37.765783299),05/23/2023 10:21:00 AM,2023,1.0,4,16TH ST,POTRERO AVE
37.785323613199985,-122.409505737,Pedestrian,POINT (-122.409505737 37.785323613),02/27/2019 05:28:00 AM,2019,0.0,1,MASON ST,ELLIS ST
37.784736067256524,-122.43636835898606,Pedestrian,POINT (-122.436368359 37.784736067),05/07/2023 05:02:00 PM,2023,0.0,1,POST ST,PIERCE ST
37.73106575358025,-122.47485660367232,Pedestrian,POINT (-122.474856604 37.731065754),03/30/2023 06:42:00 AM,2023,0.0,1,19TH AVE,EUCALYPTUS DR
37.77748934166808,-122.41821743302503,Pedestrian,POINT (-122.418217433 37.777489342),09/23/2023 05:35:00 AM,2023,0.0,1,HAYES ST,POLK ST
37.742437436251336,-122.48962023480544,Pedestrian,POINT (-122.489620235 37.742437436),04/13/2023 02:29:00 PM,2023,0.0,2,TARAVAL ST,32ND AVE
37.7824177877169,-122.41229145998447,Pedestrian,POINT (-122.41229146 37.782417788),03/01/2023 06:20:00 AM,2023,0.0,1,JONES ST,GOLDEN GATE AVE
37.728549543285645,-122.36967001963848,Pedestrian,POINT (-122.36967002 37.728549543),06/17/2023 06:30:00 PM,2023,0.0,1,INNES AVE,FRIEDELL ST
37.80015950212719,-122.43305225217912,Pedestrian,POINT (-122.433052252 37.800159502),05/02/2023 05:30:00 PM,2023,0.0,1,LOMBARD ST,BUCHANAN ST
37.78096880317266,-122.39318768266648,Pedestrian,POINT (-122.393187683 37.780968803),02/23/2023 11:40:00 PM,2023,0.0,1,BRANNAN ST,JACK LONDON ALY
37.781454387657874,-122.41709093091508,Pedestrian,POINT (-122.417090931 37.781454388),01/23/2023 12:26:00 AM,2023,0.0,1,GOLDEN GATE AVE,LARKIN ST
37.77208039423675,-122.44571666531216,Pedestrian,POINT (-122.445716665 37.772080394),10/29/2023 09:00:00 PM,2023,0.0,1,MASONIC AVE,OAK ST
37.805496648432005,-122.42200682096062,Pedestrian,POINT (-122.422006821 37.805496648),03/24/2023 11:30:00 AM,2023,0.0,1,LARKIN ST,NORTH POINT ST
37.76560583888232,-122.41048668921316,Pedestrian,POINT (-122.410486689 37.765605839),01/30/2023 02:36:00 PM,2023,0.0,1,16TH ST,BRYANT ST
37.78494440720531,-122.42797198809978,Pedestrian,POINT (-122.427971988 37.784944407),01/23/2023 01:56:00 PM,2023,0.0,1,GEARY BLVD,LAGUNA ST
37.72345700731835,-122.45411575331856,Pedestrian,POINT (-122.454115753 37.723457007),01/04/2023 06:03:00 PM,2023,0.0,1,OCEAN AVE,LEE AVE
37.78245048095515,-122.43929762499036,Pedestrian,POINT (-122.439297625 37.782450481),12/20/2023 07:40:00 AM,2023,0.0,1,DIVISADERO ST,OFARRELL ST
37.74687408382301,-122.47381607789218,Pedestrian,POINT (-122.473816078 37.746874084),12/14/2023 08:32:00 AM,2023,0.0,1,17TH AVE,RIVERA ST
37.752684888486186,-122.41096266156644,Pedestrian,POINT (-122.410962662 37.752684888),04/23/2023 05:23:00 PM,2023,0.0,1,24TH ST,ALABAMA ST
37.78480195118491,-122.4212325643622,Pedestrian,POINT (-122.421232564 37.784801951),10/19/2023 12:51:00 AM,2023,1.0,0,VAN NESS AVE,OFARRELL ST
37.786169327426755,-122.42485303283551,Pedestrian,POINT (-122.424853033 37.786169327),03/08/2023 12:59:00 PM,2023,0.0,1,GOUGH ST,POST ST
37.71140477608454,-122.43186692535184,Pedestrian,POINT (-122.431866925 37.711404776),09/27/2023 07:51:00 AM,2023,0.0,1,ROLPH ST,SOUTH HILL BLVD
